,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-01 14:29:04.900,,,,,,
2017-05-01 14:29:05.900,,,,,,
2017-05-01 14:29:06.900,,,,,,
2017-05-01 14:29:07.900,,,,,,
2017-05-01 14:29:08.900,,,,,,
2017-05-01 14:29:09.900,,,,,,
2017-05-01 14:29:10.900,,,,,,
2017-05-01 14:29:11.900,,,,,,
2017-05-01 14:29:12.900,,,,,,
2017-05-01 14:29:13.900,,,,,,
2017-05-01 14:29:14.900,,,,,,
2017-05-01 14:29:15.900,,,,,,
2017-05-01 14:29:16.900,,,,,,
2017-05-01 14:29:17.900,,,,,,
2017-05-01 14:29:18.900,,,,,,
2017-05-01 14:29:19.900,,,,,,
2017-05-01 14:29:20.900,,,,,,
2017-05-01 14:29:21.900,,,,,,
2017-05-01 14:29:22.900,,,,,,
2017-05-01 14:29:23.900,,,,,,
2017-05-01 14:29:24.900,,,,,,
2017-05-01 14:29:25.900,,,,,,
2017-05-01 14:29:26.900,,,,,,
2017-05-01 14:29:27.900,,,,,,
2017-05-01 14:29:28.900,,,,,,
2017-05-01 14:29:29.900,,,,,,
2017-05-01 14:29:30.900,,,,,,
2017-05-01 14:29:31.900,,,,,,
2017-05-01 14:29:32.900,,,,,,
2017-05-01 14:29:33.900,,,,,,
2017-05-01 14:29:34.900,,,,,,
2017-05-01 14:29:35.900,,,,,,
2017-05-01 14:29:36.900,,,,,,
2017-05-01 14:29:37.900,,,,,,
2017-05-01 14:29:38.900,,,,,,
2017-05-01 14:29:39.900,,,,,,
2017-05-01 14:29:40.900,,,,,,
2017-05-01 14:29:41.900,,,,,,
2017-05-01 14:29:42.900,,,,,,
2017-05-01 14:29:43.900,,,,,,
2017-05-01 14:29:44.900,,,,,,
2017-05-01 14:29:45.900,,,,,,
2017-05-01 14:29:46.900,,,,,,
2017-05-01 14:29:47.900,,,,,,
2017-05-01 14:29:48.900,,,,,,
2017-05-01 14:29:49.900,,,,,,
2017-05-01 14:29:50.900,,,,,,
2017-05-01 14:29:51.900,,,,,,
2017-05-01 14:29:52.900,,,,,,
2017-05-01 14:29:53.900,,,,,,
2017-05-01 14:29:54.900,,,,,,
2017-05-01 14:29:55.900,,,,,,
2017-05-01 14:29:56.900,,,,,,
2017-05-01 14:29:57.900,,,,,,
2017-05-01 14:29:58.900,,,,,,
2017-05-01 14:29:59.900,,,,,,
2017-05-01 14:30:00.900,,,,,,
2017-05-01 14:30:01.900,9947.39542286641,,,0,,
2017-05-01 14:30:02.900,0,9935.99157122035,,143.4168890263323,0,
2017-05-01 14:30:03.900,,9935.99157122035,,,0,
2017-05-01 14:30:04.900,,9935.99157122035,,,0,
2017-05-01 14:30:05.900,,9935.99157122035,,,0,
2017-05-01 14:30:06.900,,9935.99157122035,,,0,
2017-05-01 14:30:07.900,,9935.99157122035,,,0,
2017-05-01 14:30:08.900,,9935.99157122035,,,0,
2017-05-01 14:30:09.900,,9935.99157122035,,,0,
2017-05-01 14:30:10.900,,9935.99157122035,,,0,
2017-05-01 14:30:11.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:12.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:13.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:14.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:15.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:16.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:17.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:18.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:19.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:20.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:21.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:22.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:23.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:24.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:25.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:26.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:27.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:28.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:29.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:30.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:31.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:32.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:33.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:34.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:35.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:36.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:37.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:38.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:39.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:40.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:41.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:42.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:43.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:44.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:45.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:46.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:47.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:48.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:49.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:50.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:51.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:52.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:53.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:54.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:55.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:56.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:57.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:58.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:30:59.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:31:00.900,,9935.99157122035,9950.351491244135,,0,0
2017-05-01 14:32:49.900,9950.263760646936,,,0,,
2017-05-01 14:32:50.900,19900.527521293872,19869.117266590907,,-143.4168890263323,-143.19052512677217,
2017-05-01 14:32:51.900,,19869.117266590907,,,-143.19052512677217,
2017-05-01 14:32:52.900,,19869.117266590907,,,-143.16988951283258,
2017-05-01 14:32:53.900,,19869.117266590907,,,-143.16988951283258,
2017-05-01 14:32:54.900,,19869.117266590907,,,-143.16988951283258,
2017-05-01 14:32:55.900,,19869.117266590907,,,-143.16988951283258,
2017-05-01 14:32:56.900,,19869.117266590907,,,-143.16988951283258,
2017-05-01 14:32:57.900,,19869.117266590907,,,-143.16988951283258,
2017-05-01 14:32:58.900,,19869.117266590907,,,-143.16988951283258,
2017-05-01 14:32:59.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:00.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:01.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:02.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:03.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:04.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:05.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:06.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:07.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:08.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:09.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:10.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:11.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:12.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:13.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:14.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:15.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:16.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:17.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:18.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:19.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:20.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:21.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:22.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:23.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:24.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:25.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:26.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:27.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:28.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:29.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:30.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:31.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:32.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:33.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:34.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:35.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:36.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:37.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:38.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:39.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:40.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:41.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:42.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:43.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:44.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:45.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:46.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:47.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:48.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:49.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:50.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:51.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:52.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:53.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:54.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:55.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:56.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:57.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:58.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:33:59.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:00.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:01.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:02.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:03.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:04.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:05.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:06.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:34:07.900,,19869.117266590907,9950.350457078044,,-143.16988951283258,0
2017-05-01 14:37:27.900,9951.697929537198,,,0,,
2017-05-01 14:37:28.900,0,9935.990538546721,,143.45823741584545,0,
2017-05-01 14:37:29.900,,9935.990538546721,,,0,
2017-05-01 14:37:30.900,,9935.990538546721,,,0,
2017-05-01 14:37:31.900,,9935.990538546721,,,0,
2017-05-01 14:37:32.900,,9935.990538546721,,,0,
2017-05-01 14:37:33.900,,9935.990538546721,,,0,
2017-05-01 14:37:34.900,,9935.990538546721,,,0,
2017-05-01 14:37:35.900,,9935.990538546721,,,0,
2017-05-01 14:37:36.900,,9935.990538546721,,,0,
2017-05-01 14:37:37.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:38.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:39.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:40.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:41.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:42.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:43.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:44.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:45.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:46.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:47.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:48.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:49.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:50.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:51.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:52.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:53.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:54.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:55.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:56.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:57.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:58.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:37:59.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:00.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:01.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:02.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:03.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:04.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:05.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:06.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:07.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:08.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:09.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:10.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:11.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:12.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:13.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:38:14.900,,9935.990538546721,9950.350457078042,,0,0
2017-05-01 14:40:57.900,,,,,,
2017-05-01 14:40:58.900,,0,,,143.21116669014637,
2017-05-01 14:40:59.900,,0,,,143.21116669014637,
2017-05-01 14:41:00.900,,0,,,143.21116669014637,
2017-05-01 14:41:01.900,,0,,,143.21116669014637,
2017-05-01 14:41:02.900,,0,,,143.21116669014637,
2017-05-01 14:41:03.900,,0,,,143.21116669014637,
2017-05-01 14:41:04.900,,0,,,143.21116669014637,
2017-05-01 14:41:05.900,,0,,,143.21116669014637,
2017-05-01 14:41:06.900,,0,,,143.21116669014637,
2017-05-01 14:41:07.900,,0,,,143.21116669014637,
2017-05-01 14:41:08.900,,0,,,143.21116669014637,
2017-05-01 14:41:09.900,,0,,,143.21116669014637,
2017-05-01 14:41:10.900,,0,,,143.21116669014637,
2017-05-01 14:41:11.900,,0,,,143.21116669014637,
2017-05-01 14:41:12.900,,0,,,143.21116669014637,
2017-05-01 14:41:13.900,,0,,,143.21116669014637,
2017-05-01 14:41:14.900,,0,,,143.21116669014637,
2017-05-01 14:41:15.900,,0,,,143.21116669014637,
2017-05-01 14:41:16.900,,0,,,143.21116669014637,
2017-05-01 14:41:17.900,,0,,,143.21116669014637,
2017-05-01 14:41:18.900,,0,,,143.21116669014637,
2017-05-01 14:41:19.900,,0,,,143.21116669014637,
2017-05-01 14:41:20.900,,0,,,143.21116669014637,
2017-05-01 14:41:21.900,,0,,,143.21116669014637,
2017-05-01 14:41:22.900,,0,,,143.21116669014637,
2017-05-01 14:41:23.900,,0,,,143.21116669014637,
2017-05-01 14:41:24.900,,0,,,143.21116669014637,
2017-05-01 14:41:25.900,,0,,,143.21116669014637,
2017-05-01 14:41:26.900,,0,,,143.21116669014637,
2017-05-01 14:41:27.900,,0,,,143.21116669014637,
2017-05-01 14:41:28.900,,0,,,143.21116669014637,
2017-05-01 14:41:29.900,,0,,,143.21116669014637,
2017-05-01 14:41:30.900,,0,,,143.21116669014637,
2017-05-01 14:41:31.900,,0,,,143.21116669014637,
2017-05-01 14:44:19.900,,,,,,
2017-05-01 14:44:20.900,,,,,,
2017-05-01 14:44:21.900,,,,,,
2017-05-01 14:44:22.900,,,,,,
2017-05-01 14:44:23.900,,,,,,
2017-05-01 14:44:24.900,,,,,,
2017-05-01 14:44:25.900,,,,,,
2017-05-01 14:44:26.900,,,,,,
2017-05-01 14:44:27.900,,,,,,
2017-05-01 14:44:28.900,,,,,,
2017-05-01 14:44:29.900,,,,,,
2017-05-01 14:44:30.900,,,,,,
2017-05-01 14:44:31.900,,,,,,
2017-05-01 14:44:32.900,,,,,,
2017-05-01 14:44:33.900,,,,,,
2017-05-01 14:44:34.900,,,,,,
2017-05-01 14:44:35.900,,,,,,
2017-05-01 14:44:36.900,,,,,,
2017-05-01 14:44:37.900,,,,,,
2017-05-01 14:44:38.900,,,,,,
2017-05-01 14:44:39.900,,,,,,
2017-05-01 14:44:40.900,,,,,,
2017-05-01 14:44:41.900,,,,,,
2017-05-01 14:44:42.900,,,,,,
2017-05-01 14:44:43.900,,,,,,
2017-05-01 14:44:44.900,,,,,,
2017-05-01 14:44:45.900,,,,,,
2017-05-01 14:44:46.900,,,,,,
2017-05-01 14:44:47.900,,,,,,
2017-05-01 14:44:48.900,,,,,,
2017-05-01 14:44:49.900,,,,,,
2017-05-01 14:44:50.900,,,,,,
2017-05-01 14:44:51.900,,,,,,
2017-05-01 14:44:52.900,,,,,,
2017-05-01 14:44:53.900,,,,,,
2017-05-01 14:44:54.900,,,,,,
2017-05-01 14:44:55.900,,,,,,
2017-05-01 14:44:56.900,,,,,,
2017-05-01 14:44:57.900,,,,,,
2017-05-01 14:44:58.900,,,,,,
2017-05-01 14:44:59.900,,,,,,
2017-05-01 14:45:00.900,,,,,,
2017-05-01 14:45:01.900,,,,,,
2017-05-01 14:45:02.900,,,,,,
2017-05-01 14:45:03.900,,,,,,
2017-05-01 14:45:04.900,,,,,,
2017-05-01 14:45:05.900,,,,,,
2017-05-01 14:45:06.900,,,,,,
2017-05-01 14:45:07.900,,,,,,
2017-05-01 14:45:08.900,,,,,,
2017-05-01 14:45:09.900,,,,,,
2017-05-01 14:45:10.900,,,,,,
2017-05-01 14:45:11.900,,,,,,
2017-05-01 14:45:12.900,,,,,,
2017-05-01 14:45:13.900,,,,,,
2017-05-01 14:45:14.900,,,,,,
2017-05-01 14:45:15.900,,,,,,
2017-05-01 14:45:16.900,,,,,,
2017-05-01 14:45:17.900,,,,,,
2017-05-01 14:45:18.900,,,,,,
2017-05-01 14:45:19.900,,,,,,
2017-05-01 14:45:20.900,,,,,,
2017-05-01 14:45:21.900,,,,,,
2017-05-01 14:45:22.900,,,,,,
2017-05-01 14:45:23.900,,,,,,
2017-05-01 14:45:24.900,,,,,,
2017-05-01 14:45:25.900,,,,,,
2017-05-01 14:45:26.900,,,,,,
2017-05-01 14:45:27.900,,,,,,
2017-05-01 14:45:28.900,,,,,,
2017-05-01 14:45:29.900,,,,,,
2017-05-01 14:45:30.900,,,,,,
2017-05-01 14:45:31.900,,,,,,
2017-05-01 14:45:32.900,,,,,,
2017-05-01 14:45:33.900,,,,,,
2017-05-01 14:45:34.900,,,,,,
2017-05-01 14:45:35.900,,,,,,
2017-05-01 14:45:36.900,,,,,,
2017-05-01 14:45:37.900,,,,,,
2017-05-01 14:45:38.900,,,,,,
2017-05-01 14:45:39.900,,,,,,
2017-05-01 14:45:40.900,,,,,,
2017-05-01 14:45:41.900,,,,,,
2017-05-01 14:45:42.900,,,,,,
2017-05-01 14:45:43.900,,,,,,
2017-05-01 14:45:44.900,,,,,,
2017-05-01 14:45:45.900,,,,,,
2017-05-01 14:45:46.900,,,,,,
2017-05-01 14:45:47.900,,,,,,
2017-05-01 14:45:48.900,,,,,,
2017-05-01 14:45:49.900,,,,,,
2017-05-01 14:45:50.900,,,,,,
2017-05-01 14:45:51.900,,,,,,
2017-05-01 14:45:52.900,,,,,,
2017-05-01 14:45:53.900,,,,,,
2017-05-01 14:45:54.900,,,,,,
2017-05-01 14:45:55.900,,,,,,
2017-05-01 14:45:56.900,,,,,,
2017-05-01 14:45:57.900,,,,,,
2017-05-01 14:45:58.900,,,,,,
2017-05-01 14:45:59.900,,,,,,
2017-05-01 14:46:00.900,,,,,,
2017-05-01 14:46:01.900,,,,,,
2017-05-01 14:46:02.900,,,,,,
2017-05-01 14:46:03.900,,,,,,
2017-05-01 14:46:04.900,,,,,,
2017-05-01 14:46:05.900,,,,,,
2017-05-01 14:46:06.900,,,,,,
2017-05-01 14:46:07.900,,,,,,
2017-05-01 14:46:08.900,,,,,,
2017-05-01 14:46:09.900,,,,,,
2017-05-01 14:46:10.900,,,,,,
2017-05-01 14:46:11.900,,,,,,
2017-05-01 14:46:12.900,,,,,,
2017-05-01 14:47:05.900,,,,,,
2017-05-01 14:47:06.900,,,,,,
2017-05-01 14:47:07.900,,,,,,
2017-05-01 14:47:08.900,,,,,,
2017-05-01 14:54:29.900,9948.828764788881,,,0,,
2017-05-01 14:54:30.900,19897.657529577762,9930.26291754165,,-143.45823741584545,0,
2017-05-01 14:54:31.900,,9930.26291754165,,,0,
2017-05-01 14:54:32.900,,9930.26291754165,,,0,
2017-05-01 14:54:33.900,,9930.26291754165,,,0,
2017-05-01 14:54:34.900,,9930.26291754165,,,0,
2017-05-01 14:54:35.900,,9930.26291754165,,,0,
2017-05-01 14:54:36.900,,9930.26291754165,,,0,
2017-05-01 14:54:37.900,,9930.26291754165,,,0,
2017-05-01 14:54:38.900,,9930.26291754165,,,0,
2017-05-01 14:54:39.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:40.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:41.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:42.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:43.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:44.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:45.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:46.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:47.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:48.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:49.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:50.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:51.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:52.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:53.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:54.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:55.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:56.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:57.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:58.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:54:59.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:55:00.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:55:01.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:55:02.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:55:03.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:55:04.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 14:55:05.900,,9930.26291754165,9944.614558270101,,0,0
2017-05-01 15:04:18.900,9948.828764788881,,,0,,
2017-05-01 15:04:19.900,0,0,,143.45823741584545,143.16987761053184,
2017-05-01 15:04:20.900,,0,,,143.16987761053184,
2017-05-01 15:04:21.900,,0,,,143.16987761053184,
2017-05-01 15:04:22.900,,0,,,143.16987761053184,
2017-05-01 15:04:23.900,,0,,,143.16987761053184,
2017-05-01 15:04:24.900,,0,,,143.16987761053184,
2017-05-01 15:04:25.900,,0,,,143.16987761053184,
2017-05-01 15:04:26.900,,0,,,143.16987761053184,
2017-05-01 15:04:27.900,,0,,,143.16987761053184,
2017-05-01 15:04:28.900,,0,9941.746608866133,,143.16987761053184,0
2017-05-01 15:04:29.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:30.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:31.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:32.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:33.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:34.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:35.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:36.900,,0,9943.180583568117,,143.19052512677217,0
